date,bid,offer,price
2021-08-26,38.37,38.37,38.37
2021-08-27,38.44,38.44,38.44
2021-08-30,38.82,38.82,38.82
2021-08-31,39.34,39.34,39.34
2021-09-01,39.74,39.74,39.74
2021-09-02,39.71,39.71,39.71
2021-09-03,39.86,39.86,39.86
2021-09-06,40.12,40.12,40.12
2021-09-07,39.94,39.94,39.94
2021-09-08,39.72,39.72,39.72
2021-09-09,39.06,39.06,39.06
2021-09-10,39.49,39.49,39.49
2021-09-13,39.16,39.16,39.16
2021-09-14,39.57,39.57,39.57
2021-09-15,39.29,39.29,39.29
2021-09-16,38.98,38.98,38.98
2021-09-17,38.91,38.91,38.91
2021-09-20,38.17,38.17,38.17
2021-09-21,38.48,38.48,38.48
2021-09-23,39.21,39.21,39.21
2021-09-24,39.09,39.09,39.09
2021-09-27,39.24,39.24,39.24
2021-09-28,38.88,38.88,38.88
2021-09-29,38.55,38.55,38.55
2021-09-30,38.74,38.74,38.74
2021-10-04,38.33,38.33,38.33
2021-10-05,38.01,38.01,38.01
2021-10-06,37.73,37.73,37.73
2021-10-07,38.57,38.57,38.57
2021-10-08,38.64,38.64,38.64
2021-10-11,38.85,38.85,38.85
2021-10-12,38.29,38.29,38.29
2021-10-15,39.22,39.22,39.22
2021-10-18,39.21,39.21,39.21
2021-10-19,39.67,39.67,39.67
2021-10-20,39.92,39.92,39.92
2021-10-21,39.8,39.8,39.8
2021-10-22,39.79,39.79,39.79
2021-10-25,39.65,39.65,39.65
2021-10-26,39.8,39.8,39.8
2021-10-27,39.48,39.48,39.48
2021-10-28,39.41,39.41,39.41
2021-10-29,39.1,39.1,39.1
2021-11-01,39.3,39.3,39.3
2021-11-02,39.32,39.32,39.32
2021-11-03,39.18,39.18,39.18
2021-11-04,39.26,39.26,39.26
2021-11-05,39.12,39.12,39.12
2021-11-08,39.27,39.27,39.27
2021-11-09,39.43,39.43,39.43
2021-11-10,39.43,39.43,39.43
2021-11-11,39.67,39.67,39.67
2021-11-12,39.88,39.88,39.88
2021-11-15,40.03,40.03,40.03
2021-11-16,40.26,40.26,40.26
2021-11-17,39.97,39.97,39.97
2021-11-18,39.65,39.65,39.65
2021-11-19,39.65,39.65,39.65
2021-11-22,39.53,39.53,39.53
2021-11-23,39.4,39.4,39.4
2021-11-24,39.47,39.47,39.47
2021-11-25,39.55,39.55,39.55
2021-11-26,38.74,38.74,38.74
2021-11-29,38.53,38.53,38.53
2021-11-30,38.03,38.03,38.03
2021-12-01,38.44,38.44,38.44
2021-12-02,38.85,38.85,38.85
2021-12-03,38.55,38.55,38.55
2021-12-06,38.09,38.09,38.09
2021-12-07,38.94,38.94,38.94
2021-12-08,39.19,39.19,39.19
2021-12-09,39.4,39.4,39.4
2021-12-10,39.01,39.01,39.01
2021-12-13,38.8,38.8,38.8
2021-12-14,38.34,38.34,38.34
2021-12-15,38.05,38.05,38.05
2021-12-16,38.11,38.11,38.11
2021-12-17,37.69,37.69,37.69
2021-12-20,36.85,36.85,36.85
2021-12-21,37.55,37.55,37.55
2021-12-22,37.88,37.88,37.88
2021-12-23,38.21,38.21,38.21
2021-12-24,38.27,38.27,38.27
2021-12-28,38.46,38.46,38.46
2021-12-29,38.23,38.23,38.23
2021-12-30,38.4,38.4,38.4
2021-12-31,38.65,38.65,38.65
2022-01-03,38.69,38.69,38.69
2022-01-04,38.78,38.78,38.78
2022-01-05,38.1,38.1,38.1
2022-01-06,37.83,37.83,37.83
2022-01-07,38.11,38.11,38.11
2022-01-10,38.4,38.4,38.4
2022-01-11,38.49,38.49,38.49
2022-01-12,39.23,39.23,39.23
2022-01-13,38.98,38.98,38.98
2022-01-14,38.77,38.77,38.77
2022-01-17,38.68,38.68,38.68
2022-01-18,38.32,38.32,38.32
2022-01-19,38.3,38.3,38.3
2022-01-20,38.88,38.88,38.88
2022-01-21,38.29,38.29,38.29
2022-01-24,37.67,37.67,37.67
2022-01-25,37.05,37.05,37.05
2022-01-26,37.06,37.06,37.06
2022-01-27,36.13,36.13,36.13
2022-01-28,36.23,36.23,36.23
2022-01-31,36.78,36.78,36.78
2022-02-04,37.42,37.42,37.42
2022-02-07,37.43,37.43,37.43
2022-02-08,37.36,37.36,37.36
2022-02-09,38.17,38.17,38.17
2022-02-10,38.36,38.36,38.36
2022-02-11,37.87,37.87,37.87
2022-02-14,37.02,37.02,37.02
2022-02-15,37.05,37.05,37.05
2022-02-16,37.54,37.54,37.54
2022-02-17,37.69,37.69,37.69
2022-02-18,37.11,37.11,37.11
2022-02-21,36.69,36.69,36.69
2022-02-22,36.06,36.06,36.06
2022-02-23,36.18,36.18,36.18
2022-02-24,34.71,34.71,34.71
2022-02-25,35.08,35.08,35.08
2022-02-28,35.18,35.18,35.18
2022-03-01,35.2,35.2,35.2
2022-03-02,34.92,34.92,34.92
2022-03-03,35.04,35.04,35.04
2022-03-04,34.02,34.02,34.02
2022-03-07,32.64,32.64,32.64
2022-03-08,32.2,32.2,32.2
2022-03-09,32.57,32.57,32.57
2022-03-10,33.23,33.23,33.23
2022-03-11,32.56,32.56,32.56
2022-03-14,31.43,31.43,31.43
2022-03-15,30.54,30.54,30.54
2022-03-16,32.4,32.4,32.4
2022-03-17,33.93,33.93,33.93
2022-03-18,34.32,34.32,34.32
2022-03-21,33.86,33.86,33.86
2022-03-22,34.43,34.43,34.43
2022-03-23,34.87,34.87,34.87
2022-03-24,34.57,34.57,34.57
2022-03-25,34.08,34.08,34.08
2022-03-28,33.97,33.97,33.97
2022-03-29,34.32,34.32,34.32
2022-03-30,34.75,34.75,34.75
2022-03-31,34.35,34.35,34.35
2022-04-01,34.41,34.41,34.41
2022-04-04,35.05,35.05,35.05
2022-04-06,34.45,34.45,34.45
2022-04-07,33.84,33.84,33.84
2022-04-08,33.83,33.83,33.83
2022-04-11,33.22,33.22,33.22
2022-04-12,33.06,33.06,33.06
2022-04-13,33.55,33.55,33.55
2022-04-14,33.54,33.54,33.54
2022-04-19,32.84,32.84,32.84
2022-04-20,32.81,32.81,32.81
2022-04-21,32.48,32.48,32.48
2022-04-22,32.11,32.11,32.11
2022-04-25,31.07,31.07,31.07
2022-04-26,31.23,31.23,31.23
2022-04-27,30.87,30.87,30.87
2022-04-28,31.26,31.26,31.26
2022-04-29,32.01,32.01,32.01
2022-05-03,31.82,31.82,31.82
2022-05-04,31.59,31.59,31.59
2022-05-05,31.51,31.51,31.51
2022-05-06,30.5,30.5,30.5
2022-05-10,29.66,29.66,29.66
2022-05-11,29.61,29.61,29.61
2022-05-12,28.98,28.98,28.98
2022-05-13,29.79,29.79,29.79
2022-05-16,29.77,29.77,29.77
2022-05-17,30.49,30.49,30.49
2022-05-18,30.73,30.73,30.73
2022-05-19,30.13,30.13,30.13
2022-05-20,30.84,30.84,30.84
2022-05-23,30.71,30.71,30.71
2022-05-24,30.08,30.08,30.08
2022-05-25,30.09,30.09,30.09
2022-05-26,30.13,30.13,30.13
2022-05-27,30.97,30.97,30.97
2022-05-30,31.84,31.84,31.84
2022-05-31,32.31,32.31,32.31
2022-06-01,32.04,32.04,32.04
2022-06-02,31.83,31.83,31.83
2022-06-06,32.22,32.22,32.22
2022-06-07,31.91,31.91,31.91
2022-06-08,32.68,32.68,32.68
2022-06-09,32.37,32.37,32.37
2022-06-10,31.96,31.96,31.96
2022-06-13,30.75,30.75,30.75
2022-06-14,30.67,30.67,30.67
2022-06-15,30.66,30.66,30.66
2022-06-16,30.25,30.25,30.25
2022-06-17,30.15,30.15,30.15
2022-06-20,29.99,29.99,29.99
2022-06-21,30.53,30.53,30.53
2022-06-22,29.88,29.88,29.88
2022-06-23,29.93,29.93,29.93
2022-06-24,30.53,30.53,30.53
2022-06-27,30.91,30.91,30.91
2022-06-28,31.06,31.06,31.06
2022-06-29,30.51,30.51,30.51
2022-06-30,30.02,30.02,30.02
2022-07-04,29.75,29.75,29.75
2022-07-05,29.91,29.91,29.91
2022-07-06,29.56,29.56,29.56
2022-07-07,30.08,30.08,30.08
2022-07-08,30.18,30.18,30.18
2022-07-11,29.63,29.63,29.63
2022-07-12,29.34,29.34,29.34
2022-07-13,29.62,29.62,29.62
2022-07-14,29.57,29.57,29.57
2022-07-15,29.35,29.35,29.35
2022-07-18,29.79,29.79,29.79
2022-07-19,29.75,29.75,29.75
2022-07-20,30.03,30.03,30.03
2022-07-21,30.11,30.11,30.11
2022-07-22,29.96,29.96,29.96
2022-07-25,29.87,29.87,29.87
2022-07-26,29.91,29.91,29.91
2022-07-27,29.94,29.94,29.94
2022-07-28,30.16,30.16,30.16
2022-07-29,29.93,29.93,29.93
2022-08-01,29.87,29.87,29.87
2022-08-02,29.54,29.54,29.54
2022-08-03,29.59,29.59,29.59
2022-08-04,29.9,29.9,29.9
2022-08-05,30.19,30.19,30.19
2022-08-08,30.01,30.01,30.01
2022-08-09,29.89,29.89,29.89
2022-08-10,29.49,29.49,29.49
2022-08-11,30.16,30.16,30.16
2022-08-12,30.16,30.16,30.16
2022-08-15,30.23,30.23,30.23
2022-08-16,30.18,30.18,30.18
2022-08-17,30.24,30.24,30.24
2022-08-18,30.09,30.09,30.09
2022-08-19,29.8,29.8,29.8
2022-08-22,29.46,29.46,29.46
2022-08-23,29.35,29.35,29.35
2022-08-24,29.29,29.29,29.29
2022-08-25,30.05,30.05,30.05
2022-08-26,30.14,30.14,30.14
2022-08-29,29.66,29.66,29.66
2022-08-30,29.73,29.73,29.73
2022-08-31,29.89,29.89,29.89
2022-09-01,29.3,29.3,29.3
2022-09-02,29.16,29.16,29.16
2022-09-05,29.02,29.02,29.02
2022-09-06,28.97,28.97,28.97
2022-09-07,28.64,28.64,28.64
2022-09-08,28.74,28.74,28.74
2022-09-09,29.25,29.25,29.25
2022-09-13,29.28,29.28,29.28
2022-09-14,28.64,28.64,28.64
2022-09-15,28.56,28.56,28.56
2022-09-16,27.99,27.99,27.99
2022-09-19,27.64,27.64,27.64
2022-09-20,27.92,27.92,27.92
2022-09-21,27.44,27.44,27.44
2022-09-22,27.04,27.04,27.04
2022-09-23,26.47,26.47,26.47
2022-09-26,26.18,26.18,26.18
2022-09-27,26.28,26.28,26.28
2022-09-28,25.84,25.84,25.84
2022-09-29,25.74,25.74,25.74
2022-09-30,25.77,25.77,25.77
2022-10-03,25.71,25.71,25.71
2022-10-05,27.07,27.07,27.07
2022-10-06,27.05,27.05,27.05
2022-10-07,26.66,26.66,26.66
2022-10-10,26.02,26.02,26.02
2022-10-11,25.23,25.23,25.23
2022-10-12,25.3,25.3,25.3
2022-10-13,24.95,24.95,24.95
2022-10-14,25.33,25.33,25.33
2022-10-17,25.12,25.12,25.12
2022-10-18,25.57,25.57,25.57
2022-10-19,25.07,25.07,25.07
2022-10-20,24.69,24.69,24.69
2022-10-21,24.57,24.57,24.57
2022-10-24,23.6,23.6,23.6
2022-10-25,23.62,23.62,23.62
2022-10-26,24.14,24.14,24.14
2022-10-27,24.21,24.21,24.21
2022-10-28,23.53,23.53,23.53
2022-10-31,23.59,23.59,23.59
2022-11-01,24.29,24.29,24.29
2022-11-02,24.47,24.47,24.47
2022-11-03,24.09,24.09,24.09
2022-11-04,24.79,24.79,24.79
2022-11-07,25.43,25.43,25.43
2022-11-08,25.54,25.54,25.54
2022-11-09,25.45,25.45,25.45
2022-11-10,25.28,25.28,25.28
2022-11-11,26.99,26.99,26.99
2022-11-14,27.15,27.15,27.15
2022-11-15,28.11,28.11,28.11
2022-11-16,27.94,27.94,27.94
2022-11-17,27.68,27.68,27.68
2022-11-18,27.55,27.55,27.55
2022-11-21,27.04,27.04,27.04
2022-11-22,26.85,26.85,26.85
2022-11-23,27.05,27.05,27.05
2022-11-24,27.35,27.35,27.35
2022-11-25,27.28,27.28,27.28
2022-11-28,27.03,27.03,27.03
2022-11-29,27.8,27.8,27.8
2022-11-30,28.38,28.38,28.38
2022-12-01,28.83,28.83,28.83
2022-12-02,28.85,28.85,28.85
2022-12-05,29.35,29.35,29.35
2022-12-06,29.06,29.06,29.06
2022-12-07,28.55,28.55,28.55
2022-12-08,29.14,29.14,29.14
