k,funds,weights,effective_bets,max_pair_corr,cum_return,cagr,ann_vol,max_drawdown,max_dd_duration_bdays,sharpe,sortino,calmar,cvar_95,ulcer_index,hit_rate_monthly,worst_rolling_12m,tracking_error,information_ratio,upside_capture,downside_capture,corr_with_dis,beta_vs_dis
2,CPF;VUEF,0.400;0.600,1.99754566506056,-0.035052464393106476,0.7110674333744225,0.09039848687835739,0.11911226764894185,-0.20913302060800099,509.0,0.7862675988258595,0.9926811432310088,0.43225353229990565,-0.01798793338472528,0.062393452090046056,0.647887323943662,-0.14918329514734363,0.07743502542241143,0.3162485433235996,1.1232263600250567,0.9569607851649764,0.7630556147682263,0.91608666866119
3,CPF;NAEF;VUEF,0.400;0.100;0.500,2.126091762552003,0.7837133392525997,0.7046698165435492,0.08974055300210271,0.11643065511265863,-0.2088410721613032,509.0,0.7964902053362195,0.991711583587094,0.4297073945913739,-0.017646902135475304,0.0617726721837074,0.6619718309859155,-0.14758699059611746,0.068056145228947,0.3463386537078427,1.1262026248942942,0.960422634354956,0.8123533804479877,0.9533145271701514
4,CPF;GBF;GEF;VUEF,0.200;0.100;0.400;0.300,3.072190926670785,0.7644435797841482,0.7028576732106553,0.08955381491493264,0.11865162155119374,-0.23705809163163982,532.0,0.7824815815967909,0.9222776565392097,0.3777716014608295,-0.01825574379801149,0.07076528312507797,0.647887323943662,-0.18092975786486853,0.0442386631389466,0.535217480082122,1.3192740862859862,1.0632701245311489,0.9329227012893184,1.11568916891077
3,CPF;GEF;VUEF,0.300;0.500;0.200,2.157053377616251,0.7644435797841482,0.6982644382737664,0.08907974251407125,0.11540158763271419,-0.23651645047702774,508.0,0.7974810976447527,0.9229195561794312,0.3766323329071072,-0.01783334973810061,0.0652744626349062,0.647887323943662,-0.16596984735545817,0.03492984609858415,0.6546030013352319,1.2461732385289368,1.0215740333362076,0.9581607715634676,1.1144845387805287
4,CPF;GTF;NAEF;VUEF,0.300;0.100;0.100;0.500,3.009434011023675,0.7837133392525997,0.6966776124892042,0.08891571463263959,0.1170702039544233,-0.2098636485502563,516.0,0.7863055143724427,0.9805511550163065,0.42368325932991124,-0.017761534413294346,0.06403183133067464,0.647887323943662,-0.1551164401866103,0.06787768647832189,0.3371880428247371,1.1406591707738398,0.9745142780010883,0.8153883044996935,0.9621321584575585
4,CPF;GBF;NAEF;VUEF,0.300;0.100;0.100;0.500,3.041581216370658,0.7837133392525997,0.6867270746316414,0.08788419824301852,0.11763016432552029,-0.20878736015908783,533.0,0.7750584500665649,0.9685448589421002,0.4209268136541129,-0.017813427143990236,0.0665461817526138,0.647887323943662,-0.1631355079327016,0.0681031214504641,0.32311074282029145,1.1653646303566736,0.9970354214317474,0.8158239334217104,0.967250635095507
5,CPF;GBF;GEF;VAEF;VUEF,0.200;0.100;0.200;0.100;0.400,3.5265805177663085,0.7644435797841482,0.6823777458910036,0.08743172377581154,0.11680377169306709,-0.23606516556834456,538.0,0.7762748670201655,0.9289508141499092,0.3703711369922501,-0.017798974672582527,0.07220898433066426,0.647887323943662,-0.18721164785317046,0.05494759762596177,0.39139890704438934,1.2789753779515558,1.053820489933147,0.8830811636461895,1.0396361348975038
4,CPF;GEF;GTF;VUEF,0.300;0.100;0.100;0.500,3.012315515294066,0.7644435797841482,0.6805392524712812,0.08724016435909943,0.11359350050527534,-0.20842526173077536,516.0,0.7932972247858112,0.9869873592835584,0.41856809311238036,-0.017220848420208316,0.06325590778975383,0.647887323943662,-0.15543811317584288,0.06567724189551623,0.3189538022149737,1.1097274961390116,0.9632729133014027,0.8178040350161312,0.9363249800420176
3,CPF;VAEF;VUEF,0.300;0.200;0.500,2.7178173887743307,0.3929022870006208,0.6798405604832596,0.08716731895978702,0.11687174014017163,-0.23571110468370482,542.0,0.7737884138406509,0.9417837722275393,0.3698057377345662,-0.017697868687468882,0.06895023697217327,0.6338028169014085,-0.1786854788305856,0.06936511250650183,0.30661805300025197,1.1967882118860222,1.0082534565391057,0.8059683313201992,0.949404675088679
5,CPF;GBF;GTF;NAEF;VUEF,0.200;0.100;0.100;0.100;0.500,3.721750914013815,0.7837133392525997,0.6787348705772962,0.0870519881361671,0.11832013583455535,-0.2098093240450365,535.0,0.764755725110329,0.9571302457911286,0.41491000713333887,-0.017934911148933717,0.06894066900176576,0.647887323943662,-0.17062528095700957,0.06799872879412966,0.31354407605007323,1.1805776064316853,1.0109256811873417,0.8186057491200188,0.9762416402534246
3,CPF;GRF;VUEF,0.300;0.200;0.500,2.4811502354740758,0.5589655371141019,0.6778985369387045,0.08696471062990452,0.11735535190978166,-0.22953546870988306,539.0,0.7694737773309753,0.9387936042539944,0.37887264708454227,-0.017746450085855334,0.06747164939570806,0.6619718309859155,-0.17380749567894582,0.06582830066415978,0.3210847466484917,1.1884601162658974,1.00774718124879,0.8280446404264018,0.9794460713641433
4,CPF;GTF;VAEF;VUEF,0.200;0.100;0.200;0.500,3.403057846463676,0.41968647617524135,0.6718483564289146,0.0863322410206615,0.11763995200325324,-0.23687467739165413,546.0,0.7629662689684408,0.930548696428027,0.3644637830067321,-0.01780060647114615,0.07140926711976497,0.6338028169014085,-0.18606945956740506,0.06938873532061358,0.29673278354820726,1.2126840564763162,1.0222362851273545,0.8082824256465535,0.9583890713194948
4,CPF;GRF;GTF;VUEF,0.200;0.200;0.100;0.500,3.175203963280183,0.5589655371141019,0.6699063328843595,0.08612882002983735,0.1181047746567821,-0.23070005367195723,546.0,0.7588215496196233,0.927838390038054,0.3733368010061575,-0.017865441112496924,0.0699070780409587,0.6619718309859155,-0.18131424024044485,0.06582086391330406,0.3107684132876934,1.2041011904274068,1.0216403849358298,0.830361715674201,0.9884589790913226
3,CPF;VEEF;VUEF,0.400;0.100;0.500,2.4060477253715913,0.607376371577533,0.6636462980160136,0.0854717469544295,0.1116580586448631,-0.20883665476162205,507.0,0.7905342451696994,0.9862375357155877,0.4092755989219985,-0.016845730489893216,0.06016668180132345,0.647887323943662,-0.14926629317946583,0.06876500894183676,0.2778174062496891,1.077883963330283,0.9526095526512036,0.7935665764355919,0.8930943019078696
5,CPF;GBF;GEF;GTF;VUEF,0.200;0.100;0.100;0.100;0.500,3.7199439459582213,0.7644435797841482,0.6625965105593732,0.0853613549365213,0.11486708962625701,-0.2083716950848188,536.0,0.7707031699201145,0.9631943837318638,0.40965907054590367,-0.01738686640397522,0.0681970439996036,0.647887323943662,-0.17106398453391658,0.06577679262421368,0.29437475801082413,1.1491010791939498,1.0003123277151595,0.8209280238934534,0.9504397182297136
4,CPF;GEF;HKEF;VUEF,0.300;0.200;0.100;0.400,2.8607669953625923,0.7644435797841482,0.6621127002001368,0.08531045942791526,0.11647385798177803,-0.22809406542651756,539.0,0.7613587124315176,0.9150472994701221,0.37401437546562893,-0.017771172874324375,0.0673019203841469,0.647887323943662,-0.17608336173958228,0.05608161008012582,0.3479390808160814,1.1722949868180785,1.002358207767441,0.8768047519164315,1.0293314296405454
4,CPF;GBF;VAEF;VUEF,0.200;0.100;0.200;0.500,3.6642085174973458,0.3929022870006208,0.6618978185713518,0.085287850490535,0.11813129174219039,-0.23534249984875066,557.0,0.7521376239484076,0.9195233785726853,0.3623988465549044,-0.0178338172779101,0.07404449109063692,0.6338028169014085,-0.19406005370709878,0.06948030736405598,0.2833261271975605,1.2395824232503299,1.0444262468939727,0.8093200528802255,0.9636273818077833
3,CPF;VBLF;VUEF,0.300;0.200;0.500,2.409109350864317,0.605533515059782,0.6616834766566051,0.08526529589639331,0.11500598417712302,-0.21757141963018234,537.0,0.7691710145055166,0.9537075083977559,0.39189566369205686,-0.017343367683367215,0.06625827739908476,0.647887323943662,-0.17266692555852936,0.07017894172929942,0.27492387837895954,1.1311253081496822,0.9862287701558012,0.7951094483252015,0.9216610431283221
4,CPF;GBF;GRF;VUEF,0.200;0.100;0.200;0.500,3.3990262548616346,0.5589655371141019,0.6599557950267967,0.08508340766693867,0.11865129975599137,-0.22916917752303212,548.0,0.7477515418186832,0.916895160233838,0.3712689838422427,-0.017914742469869405,0.07251687821131723,0.6619718309859155,-0.18932144735285972,0.06601586260138376,0.2962362207768876,1.2306666093281462,1.0437363491040805,0.8309408540894571,0.9937256273425052
4,CPF;GEF;HSIF;VUEF,0.300;0.200;0.100;0.400,2.865433879868051,0.7644435797841482,0.6595434162351905,0.08503996945185,0.11631161640116662,-0.2269053932766235,536.0,0.7601123686581484,0.9119251717989096,0.3747816137105943,-0.01780595265684403,0.06617617523762315,0.6619718309859155,-0.1741960482513134,0.056112895433444845,0.3429603019684017,1.1698121908736678,1.0017121190808393,0.8762393140262923,1.0272347530730659
3,BLF;CPF;VUEF,0.200;0.300;0.500,2.4878679317743,0.554570803259542,0.6563744685008728,0.08470586359175813,0.11380105997991162,-0.21832122700047385,537.0,0.7715790323262371,0.9499387849806146,0.38798730089389927,-0.017188547102369455,0.06578098177841141,0.6619718309859155,-0.1688814457872011,0.06545228381769166,0.28480456244963775,1.1284876728998472,0.986485573052605,0.8197088939905531,0.9402207521262905
4,GBF;GTF;NAEF;VUEF,0.100;0.300;0.200;0.400,2.803014552206999,0.7837133392525997,0.6563528456377328,0.08470358202684358,0.11838207420216401,-0.21156145017967143,549.0,0.7461552460745582,0.9224914953905949,0.40037342320591923,-0.018099262322545544,0.07330970860911297,0.6619718309859155,-0.18400684039739557,0.059605943658598226,0.321545165595151,1.2148745880405023,1.0416758878821888,0.8643927289068836,1.031385278259663
4,CPF;GTF;VEEF;VUEF,0.300;0.100;0.100;0.500,3.2909719202455907,0.607376371577533,0.6556540939616684,0.08462983886919795,0.112274235048438,-0.20986318573302476,516.0,0.7798964370623452,0.9743161511847707,0.4032619564674812,-0.01692918754269919,0.062432442910263106,0.647887323943662,-0.1569315840570059,0.06850194577053581,0.26855986349393407,1.0920389307113723,0.9670105413605888,0.7970257048468297,0.9019372233338704
5,CPF;GBF;NAEF;VAEF;VUEF,0.200;0.100;0.100;0.200;0.400,3.6656581972632405,0.7837133392525997,0.6555002017404781,0.08461359425756276,0.11561899886277825,-0.23508141985039321,557.0,0.7605780128508512,0.9165366070160323,0.359933142786917,-0.01750545753708269,0.0734227236677472,0.6338028169014085,-0.19281166542064998,0.05915537423546464,0.3173315351731739,1.2426101422563214,1.0475923005294312,0.8592002476518067,1.0012614050904542
4,GBF;GEF;GTF;VUEF,0.200;0.500;0.100;0.200,2.800875937285807,0.7644435797841482,0.6543867503956056,0.08449602239695397,0.11848777088917413,-0.2371339729339932,545.0,0.7441568499258522,0.8709476139640989,0.3563218772557471,-0.01815890547816736,0.07719073829238453,0.647887323943662,-0.2030814505798475,0.03489362106599275,0.5447437977474925,1.3522896522992904,1.104292344000117,0.9640126856129986,1.1512778683325504
4,CNEF;CPF;GEF;VUEF,0.100;0.300;0.200;0.400,2.8586895335132305,0.7644435797841482,0.6540187889925599,0.08445715392233999,0.1169827717545679,-0.22628139908361056,546.0,0.7518232329918065,0.906498766481721,0.37323948969898857,-0.017804776429922856,0.07059390280519874,0.647887323943662,-0.1815394546283079,0.05651048280388686,0.3324155457506844,1.1572533919951873,0.9973920986700863,0.87602840629244,1.032913548729406
5,CPF;GBF;GTF;VAEF;VUEF,0.100;0.100;0.100;0.200;0.500,4.078244590834195,0.4320599659001399,0.6539056145170066,0.08444519762501157,0.11895164906112546,-0.2365060200964646,557.0,0.7412356615689907,0.9093585528242379,0.357053057637047,-0.01795195805581342,0.07663821606542767,0.6338028169014085,-0.2015095890155174,0.06958099338349616,0.2731464539291933,1.2563436101039682,1.0582021770183676,0.811385322530885,0.972795364507545
4,CPF;GTF;VBLF;VUEF,0.200;0.100;0.200;0.500,3.0789763321686228,0.605533515059782,0.6536912726022603,0.08442255163064005,0.11572990594302118,-0.2187078784577312,543.0,0.7583654603321184,0.9422766143983101,0.3860059922210624,-0.017454459517327478,0.06872095471011742,0.647887323943662,-0.1802088663237852,0.07010584940315473,0.265315389087375,1.146200130260082,1.0004465365073625,0.7978560285092726,0.9306663447586316
3,CPF;EUEF;VUEF,0.400;0.100;0.500,2.4707735706087193,0.5656946229667411,0.6536352035828086,0.0844166273307354,0.11090510953335345,-0.20918443546994203,507.0,0.7863750691301014,0.978781406784152,0.40355118745374025,-0.016746985566210057,0.06044887234214832,0.647887323943662,-0.15014446838309903,0.06632829017884205,0.27209521675497894,1.067949594753738,0.9511474367072311,0.8062976302650342,0.9013029996722288
2,CPF;GEF,0.300;0.700,1.9988474860991599,-0.02401227215325771,0.653192484576173,0.0843698433478619,0.11496305588198846,-0.2348021615421586,506.0,0.7624341212117915,0.8722983203157381,0.35932311182200655,-0.017698947339565205,0.06346566804079035,0.647887323943662,-0.16570316333157697,0.02519363836620289,0.7337707055854301,1.1872688721465225,1.0068677128751609,0.9830480242364025,1.1390870437076976
4,BLF;CPF;GTF;VUEF,0.200;0.200;0.100;0.500,3.1401706578172037,0.554570803259542,0.648382264446528,0.08386084848854769,0.11453825828344859,-0.21947890403849957,543.0,0.7605406275601709,0.9387520072687365,0.38209070186461913,-0.017309683488264282,0.06824209963260562,0.6619718309859155,-0.17643847438267513,0.0653871189273578,0.27445155018233164,1.1434849743654867,1.0006828546366493,0.8222145941630579,0.949204162220311
3,CPF;NAEF;VAEF,0.300;0.500;0.200,2.7904734591786284,0.3337150077790025,0.6478524763288918,0.08380471265772904,0.11779781364677203,-0.2354487680723084,538.0,0.7423874201803832,0.87048740106249,0.3559360847111838,-0.01779829536192384,0.06641749028013944,0.647887323943662,-0.17520752198969547,0.03618185066743801,0.5053973734295536,1.2121671572722996,1.0247678813636443,0.9587673412368333,1.1383461420603616
4,CPF;GEF;HSHF;VUEF,0.300;0.200;0.100;0.400,2.8872562149235534,0.7644435797841482,0.645723960734474,0.08357902451079413,0.11697486380292801,-0.2253149753399859,536.0,0.7449351032776466,0.8991342235618407,0.3709430515423075,-0.017854069501590755,0.0665943213460551,0.6619718309859155,-0.17505803657355556,0.056661219634528436,0.317206012875817,1.1466560626176892,0.9943468164846121,0.8752729697691377,1.0319530594764423
4,CPF;GBF;VEEF;VUEF,0.300;0.100;0.100;0.500,3.317672810774323,0.607376371577533,0.6457035561041056,0.0835768598074913,0.11289803466139663,-0.20878273793292834,533.0,0.7676005539440994,0.9620299308929697,0.4003054114288914,-0.016997813499326136,0.06495858413483248,0.6619718309859155,-0.16509583577553844,0.06878520351752108,0.254345271477734,1.1163984574015489,0.9900885841674106,0.7971559913317238,0.9070966734778589
4,CPF;EUEF;GTF;VUEF,0.300;0.100;0.100;0.500,3.362564486961815,0.5656946229667411,0.6456429995284636,0.08357043529884334,0.11152642286411138,-0.21021161390729848,516.0,0.7756113385454253,0.9671128246771837,0.39755384464959764,-0.016851478642410312,0.06272487465830338,0.647887323943662,-0.15781879108288044,0.06605492559022662,0.26244455327050437,1.0819918686747638,0.9655833029185902,0.809685891875295,0.9101610011987759
3,CPF;GEF;GTF,0.200;0.700;0.100,2.8969814725333967,0.22502276641419441,0.6452002805218287,0.08352346076376316,0.1157209189924048,-0.23604668325344025,512.0,0.7514531726878746,0.8633092418732178,0.3538429755188939,-0.017790327536231648,0.06568980576407328,0.647887323943662,-0.17316856214602616,0.025275264092090858,0.7039866715297326,1.2027290451366854,1.0207456600929161,0.9840441830879404,1.1477580577408997
3,GBF;GEF;VUEF,0.300;0.500;0.200,2.140698509587855,0.7644435797841482,0.6444362125380427,0.08344236466670751,0.11909586028060669,-0.23558744253354247,556.0,0.7327983602281251,0.8612435161399772,0.3541885075424899,-0.01819937379137041,0.07982630332684465,0.647887323943662,-0.21064434658527076,0.03545566653967055,0.5107180377035896,1.3821226082716098,1.1250383186015624,0.9635308025135808,1.1566078797635349
5,CPF;GBF;GEF;HKEF;VUEF,0.200;0.100;0.200;0.100;0.400,3.76799814946797,0.7644435797841482,0.6441699582882288,0.08341409773838215,0.11769427585231676,-0.22791524886484493,548.0,0.7398135920072915,0.8936811902007407,0.36598734904239427,-0.017889473928037518,0.07242908323998258,0.647887323943662,-0.1910658309085873,0.0560993348729918,0.3191913475367631,1.2145582043939418,1.0389071727255077,0.8798646784570192,1.0437466695417177
4,CPF;GBF;VBLF;VUEF,0.200;0.100;0.200;0.500,3.2591127272490223,0.605533515059782,0.6437407347446975,0.08336852106105863,0.11637789708246567,-0.21751203387089169,548.0,0.7464290575048257,0.930261140461929,0.38328233880863605,-0.017514064896749847,0.07141140679827272,0.647887323943662,-0.1882530030080971,0.0704244938762901,0.2513676758796735,1.1719072045715637,1.0230971435537348,0.7979874910258764,0.9360315058440057
5,CPF;GBF;GEF;HSIF;VUEF,0.200;0.100;0.200;0.100;0.400,3.773033682839581,0.7644435797841482,0.6416006743232825,0.08314113176993043,0.11754389832017695,-0.22659877108081372,546.0,0.7384627649412916,0.8907934347243527,0.3669090144371487,-0.017926252124444268,0.07120543636640402,0.6619718309859155,-0.18932633175642544,0.05613388011728548,0.31418440050239776,1.2122802433738682,1.0384530139940042,0.879307441610659,1.0417528961864408
4,CPF;GTF;NAEF;VAEF,0.200;0.100;0.500;0.200,3.457675422220452,0.41968647617524135,0.6398602722745472,0.08295602422972959,0.11861205657073197,-0.2366883783434911,545.0,0.7315012484464839,0.8594942167008098,0.3504862588113248,-0.017898123764842247,0.06885663679250709,0.647887323943662,-0.18249862265681072,0.036470182691516896,0.4825713358276102,1.2279660839888904,1.038474590630356,0.9594743113187384,1.14705981556455
4,BLF;CPF;GBF;VUEF,0.200;0.200;0.100;0.500,3.3577947818803704,0.554570803259542,0.6384317265889652,0.08280396224851438,0.11515801073222284,-0.2182613330260258,548.0,0.7485898642655832,0.9260505851065428,0.37937989794390525,-0.01736074722068208,0.07092505133862387,0.647887323943662,-0.18449688129565167,0.06567535443049459,0.2594689756595172,1.1690789082709123,1.0233072889639117,0.8223662029306944,0.9545161608729328
5,CPF;GBF;GTF;VEEF;VUEF,0.200;0.100;0.100;0.100;0.500,3.9574365469408477,0.607376371577533,0.6377113520497604,0.08272723957309114,0.11356696759318469,-0.20980865165611706,537.0,0.7568367306358057,0.950321328382571,0.3942985140035296,-0.01709460363441944,0.06737456899057873,0.6619718309859155,-0.1727199938571784,0.06859550609219084,0.24471354954237023,1.1313082394466842,1.00428171847014,0.8003394516459224,0.9161152929545131
3,GTF;VBLF;VUEF,0.300;0.200;0.500,2.14807632065927,0.605533515059782,0.6377068644935702,0.08272676154227487,0.11731632775895373,-0.2210451093892437,557.0,0.7363398470001401,0.9192528219040995,0.3742528471715667,-0.017688905631308337,0.07383586911796736,0.6619718309859155,-0.19522952679354433,0.07018119592551944,0.24535466976007814,1.177320636606039,1.0286808838689228,0.8024945478029308,0.9489087004671691
5,CNEF;CPF;GBF;GEF;VUEF,0.100;0.200;0.100;0.200;0.400,3.7644365385668377,0.7644435797841482,0.6360760470806524,0.08255296813419233,0.11820934180420938,-0.2262164544649411,557.0,0.7303698002917364,0.8854805298907253,0.36492910442545345,-0.017932756775591738,0.07588727848779442,0.647887323943662,-0.196393212869847,0.05654840229264587,0.30365368404790466,1.1991239958083981,1.034167434094463,0.8790543849619454,1.0473489985955018
5,CPF;GBF;GTF;VBLF;VUEF,0.100;0.100;0.100;0.200;0.500,3.707342332457269,0.605533515059782,0.6357485306903525,0.08251804775363958,0.11715451163248883,-0.2185347799686902,557.0,0.7355486004402524,0.9190837702506709,0.3775968647437358,-0.01762665531551343,0.07398699164893516,0.647887323943662,-0.19575493415271616,0.07042782845391546,0.24148741707539878,1.187800171555458,1.037105785994669,0.8004791157366857,0.9452199987355965
4,CPF;EUEF;GBF;VUEF,0.300;0.100;0.100;0.500,3.386135563167193,0.5656946229667411,0.6356924616709005,0.08251206898698049,0.1121612919423531,-0.2091302601833257,533.0,0.7631372125769338,0.9543458266142802,0.3945486842250833,-0.016903773395558108,0.06526196980141212,0.6619718309859155,-0.16599306171635653,0.06636119773666416,0.2475701700583529,1.106198570011621,0.9887323815429788,0.809661425374782,0.9153144736739189
3,CPF;GBF;GEF,0.200;0.100;0.700,2.9902653830431687,0.06499689650721162,0.6352497426642654,0.08246485481657584,0.11573096294717258,-0.23449135743572225,515.0,0.7429486212453666,0.8564920328425967,0.35167545498635594,-0.017754717678781725,0.06803777612144156,0.647887323943662,-0.18090691187479058,0.02345793231386243,0.7168899819908484,1.229160479616834,1.042904016057023,0.9879166005465019,1.1523747344309594
5,ANEF;CPF;GBF;GEF;VUEF,0.100;0.200;0.100;0.300;0.300,3.503256947821864,0.7644435797841482,0.6330705650297661,0.08223229802817911,0.11462707117411092,-0.23690540356243617,551.0,0.7470200492130372,0.8806149801773111,0.3471102676073274,-0.017556973725959192,0.075853072132081,0.6619718309859155,-0.19472027210991827,0.04474542982728154,0.3679329426537273,1.2304123401505893,1.051805169844367,0.9224188593743089,1.065710507285733
3,BLF;GTF;VUEF,0.200;0.300;0.500,2.2012702642372646,0.554570803259542,0.6323978563378381,0.08216045553091034,0.1161519928165186,-0.22181673375779654,557.0,0.7380538107403943,0.9152319045127495,0.3703979142557477,-0.017559853511970203,0.07335174586072353,0.6619718309859155,-0.19148910214307624,0.06549400744397026,0.25286310743035856,1.1744440873604252,1.0288771137082369,0.8263364220225855,0.9674030197953357
3,GTF;VEEF;VUEF,0.400;0.100;0.500,2.3347724946338984,0.607376371577533,0.6316774817986335,0.08208349497575695,0.11440300050162218,-0.2130166283032937,543.0,0.7469406889157649,0.9383985421946998,0.3853384387386239,-0.01727400949474445,0.06966933712495313,0.647887323943662,-0.1797975980102311,0.06814700144638548,0.23899589094250626,1.1363095646047514,1.0098172911084962,0.805588088056643,0.9289114772448397
3,CPF;NAEF;VEEF,0.400;0.500;0.100,2.5156217013776634,0.5362326953282437,0.6316582138616456,0.08208143611197793,0.112930769184452,-0.20741506882865035,505.0,0.7552661099225528,0.8913494011567619,0.3957351631948545,-0.017252670394273643,0.05733750188632253,0.647887323943662,-0.14544636175352932,0.036386346475288864,0.44322614419346223,1.092132103729721,0.9703093533026212,0.9493129133416608,1.0805517044131405
5,BLF;CPF;GBF;GTF;VUEF,0.200;0.100;0.100;0.100;0.500,3.778665224965473,0.554570803259542,0.63043952253462,0.08195117212578595,0.11594832979882842,-0.21928446511687338,557.0,0.7374771557235735,0.9148323528931164,0.37372082916182836,-0.017485438989675327,0.07349822480847869,0.6619718309859155,-0.19201377093357963,0.06569194817856736,0.24879520612692205,1.1848891511315558,1.037296197340702,0.8246046967467014,0.9636829587656329
4,CPF;GBF;NAEF;VAEF,0.200;0.100;0.500;0.200,3.761692452515668,0.3337150077790025,0.6299097344169844,0.08189451843982809,0.11852399370188485,-0.23513887414586288,551.0,0.7236778763834034,0.8525593169503712,0.34828149423317706,-0.017861840420382222,0.07145598985009224,0.647887323943662,-0.19006568863553386,0.03485838396523109,0.4764360102365033,1.2548277335301747,1.0602738343493339,0.9641876141718154,1.151838798010753
3,CPF;NAEF;VBLF,0.300;0.500;0.200,2.6142420596961213,0.4692602089258102,0.6296953925022377,0.08187159307682168,0.1148964723558845,-0.21646656028167943,539.0,0.7425958769609955,0.8787314267925421,0.3782182013253474,-0.017482510685155064,0.06340195582115307,0.6619718309859155,-0.16859809671922266,0.03493149501709178,0.462512238825294,1.1452854141180626,1.0030185921279877,0.9572657237366635,1.108569897621658
3,CPF;GEF;VEEF,0.300;0.600;0.100,2.2843273451714454,0.6849937141769201,0.6283073260665608,0.08172306842966726,0.11192651718097417,-0.2360749012856681,506.0,0.7582408065727496,0.8520568730072086,0.3461743200340315,-0.017296105589511005,0.06300899867783565,0.676056338028169,-0.1677424635699778,0.024944513368205457,0.6294710884687458,1.1689567390710618,1.0108266808751865,0.9792593855282155,1.104726089807847
5,CPF;GBF;GEF;HSHF;VUEF,0.200;0.100;0.200;0.100;0.400,3.7981270165556476,0.7644435797841482,0.6277812188225662,0.08166674661336759,0.11822322571727799,-0.22525041165684923,546.0,0.7233645278321152,0.8778610638353259,0.3625598107131554,-0.017982534889061784,0.07173128443393716,0.6619718309859155,-0.19030058641065095,0.056699256573193454,0.28841798208914715,1.1889292593036576,1.0316757772330905,0.8783628345532383,1.0466479675020564
5,CPF;EUEF;GBF;GTF;VUEF,0.200;0.100;0.100;0.100;0.500,4.023049659035457,0.5656946229667411,0.6277002576165556,0.0816580780472429,0.11283584321413336,-0.2101568206001051,537.0,0.7522506224150672,0.9422836803307478,0.3885578294059996,-0.017009061151959572,0.06768836601311404,0.6619718309859155,-0.17362614750363314,0.0661642364101185,0.23752152912603236,1.1209912907128157,1.0029601919808584,0.8127655243082996,0.9243495416778656
4,CPF;GBF;GEF;GTF,0.100;0.100;0.700;0.100,3.5645487616676643,0.4320599659001399,0.6272575386099206,0.08161066945317352,0.1165447852253315,-0.2357357040845648,536.0,0.7318029615420136,0.844732968857547,0.34619562518157015,-0.017853978772684753,0.07040948110878004,0.647887323943662,-0.1883339402762424,0.02376887729328331,0.6782994458791005,1.2454602966299566,1.0565804344519425,0.9885570611901464,1.1612305863096488
3,BLF;CPF;NAEF,0.200;0.300;0.500,2.457941628148455,0.574173837912284,0.6243863843465052,0.0813029488160617,0.11656741644016572,-0.2173572516408443,536.0,0.729100322448335,0.8645050876293351,0.3740521570009758,-0.017719151553325322,0.06294304415620165,0.647887323943662,-0.16455343280781765,0.03515441629433169,0.45012660992674536,1.1426596403246592,1.0033400573824478,0.9595892554879071,1.1274217932303932
5,CPF;GBF;HKEF;VAEF;VUEF,0.200;0.100;0.100;0.100;0.500,3.596195575320354,0.8510444282674775,0.6236900309685769,0.08122824726345601,0.11907119858731505,-0.22702598200245105,596.0,0.7156391022283707,0.8845464134136591,0.3577927360868283,-0.01791799597395017,0.07572220615012697,0.6338028169014085,-0.19822099081862055,0.07048298561295789,0.22766633444595463,1.1761013575354706,1.0293611957838265,0.8064279536799092,0.9678235306140556
4,CPF;GTF;NAEF;VEEF,0.300;0.100;0.500;0.100,3.3964434843289126,0.5362326953282437,0.6236660098073008,0.08122566990546853,0.11359368478304231,-0.20867132345528716,513.0,0.7445573634932972,0.8802871135821749,0.38925171202488246,-0.017344969115094856,0.059612488391959456,0.647887323943662,-0.1529248939731066,0.036131457954200724,0.4265427591688356,1.1061826725977044,0.9844178475663822,0.9512550344868818,1.0891182458896531
4,BLF;GBF;GTF;VUEF,0.200;0.100;0.200;0.500,2.8524501503442794,0.554570803259542,0.6224473184802752,0.08109486804301702,0.11678543839377242,-0.22030675232641717,563.0,0.726242949259883,0.9030465590532705,0.3680997844444774,-0.01761328087991981,0.07612780007968399,0.6619718309859155,-0.19950965115739772,0.06578909575312761,0.23786918405828025,1.2010424180743315,1.0512175742939982,0.8265499115690704,0.9729301392420695
4,CPF;EUEF;VAEF;VUEF,0.300;0.100;0.200;0.400,2.8531803204501123,0.5727870710553473,0.6224083306916453,0.08109068213217241,0.11040442397349684,-0.2364188269958677,545.0,0.7617207866546665,0.9064163487836361,0.3429958737321278,-0.016721370278940963,0.06765413621697954,0.647887323943662,-0.18149900569067567,0.06038926639029374,0.24726152326093181,1.1385983266530206,1.0030571758840165,0.8392488457041961,0.9339015727253578
4,GBF;GTF;VEEF;VUEF,0.100;0.300;0.100;0.500,3.0131620107043484,0.607376371577533,0.6217269439410706,0.08101751164438564,0.11504597867482642,-0.21185794141821723,548.0,0.7348352186286041,0.925207342209834,0.38241432491054644,-0.017325887911799096,0.0723959775075951,0.6619718309859155,-0.18790379550378067,0.06843833997157461,0.22464650976733747,1.162090299422235,1.0324676439287372,0.8058052074072783,0.9343839943442648
