date,bid,offer,price
2022-09-20,11.81,11.81,11.81
2022-09-21,11.65,11.65,11.65
2022-09-22,11.51,11.51,11.51
2022-09-23,11.34,11.34,11.34
2022-09-26,11.14,11.14,11.14
2022-09-27,11.19,11.19,11.19
2022-09-28,10.93,10.93,10.93
2022-09-29,10.94,10.94,10.94
2022-09-30,10.95,10.95,10.95
2022-10-03,10.86,10.86,10.86
2022-10-05,11.31,11.31,11.31
2022-10-06,11.32,11.32,11.32
2022-10-07,11.17,11.17,11.17
2022-10-10,10.98,10.98,10.98
2022-10-11,10.76,10.76,10.76
2022-10-12,10.77,10.77,10.77
2022-10-13,10.64,10.64,10.64
2022-10-14,10.79,10.79,10.79
2022-10-17,10.75,10.75,10.75
2022-10-18,10.91,10.91,10.91
2022-10-19,10.78,10.78,10.78
2022-10-20,10.72,10.72,10.72
2022-10-21,10.66,10.66,10.66
2022-10-24,10.46,10.46,10.46
2022-10-25,10.48,10.48,10.48
2022-10-26,10.59,10.59,10.59
2022-10-27,10.68,10.68,10.68
2022-10-28,10.49,10.49,10.49
2022-10-31,10.48,10.48,10.48
2022-11-01,10.77,10.77,10.77
2022-11-02,10.85,10.85,10.85
2022-11-03,10.66,10.66,10.66
2022-11-04,10.93,10.93,10.93
2022-11-07,11.11,11.11,11.11
2022-11-08,11.14,11.14,11.14
2022-11-09,11.2,11.2,11.2
2022-11-10,11.09,11.09,11.09
2022-11-11,11.68,11.68,11.68
2022-11-14,11.75,11.75,11.75
2022-11-15,11.99,11.99,11.99
2022-11-16,11.93,11.93,11.93
2022-11-17,11.82,11.82,11.82
2022-11-18,11.81,11.81,11.81
2022-11-21,11.64,11.64,11.64
2022-11-22,11.64,11.64,11.64
2022-11-23,11.71,11.71,11.71
2022-11-24,11.83,11.83,11.83
2022-11-25,11.82,11.82,11.82
2022-11-28,11.68,11.68,11.68
2022-11-29,11.95,11.95,11.95
2022-11-30,12.12,12.12,12.12
2022-12-01,12.24,12.24,12.24
2022-12-02,12.2,12.2,12.2
2022-12-05,12.34,12.34,12.34
2022-12-06,12.2,12.2,12.2
2022-12-07,12.05,12.05,12.05
2022-12-08,12.17,12.17,12.17
2022-12-09,12.32,12.32,12.32
2022-12-12,12.16,12.16,12.16
2022-12-13,12.21,12.21,12.21
2022-12-14,12.32,12.32,12.32
2022-12-15,12.15,12.15,12.15
2022-12-16,12.09,12.09,12.09
2022-12-19,12.06,12.06,12.06
2022-12-20,11.94,11.94,11.94
2022-12-21,11.98,11.98,11.98
2022-12-22,12.12,12.12,12.12
2022-12-23,12.0,12.0,12.0
2022-12-28,12.09,12.09,12.09
2022-12-29,12.02,12.02,12.02
2022-12-30,12.06,12.06,12.06
2023-01-03,12.13,12.13,12.13
2023-01-04,12.34,12.34,12.34
2023-01-05,12.38,12.38,12.38
2023-01-06,12.42,12.42,12.42
2023-01-09,12.71,12.71,12.71
2023-01-10,12.68,12.68,12.68
2023-01-11,12.72,12.72,12.72
2023-01-12,12.76,12.76,12.76
2023-01-13,12.9,12.9,12.9
2023-01-16,12.95,12.95,12.95
2023-01-17,12.93,12.93,12.93
2023-01-18,12.97,12.97,12.97
2023-01-19,12.97,12.97,12.97
2023-01-20,13.07,13.07,13.07
2023-01-26,13.24,13.24,13.24
2023-01-27,13.25,13.25,13.25
2023-01-30,13.18,13.18,13.18
2023-01-31,13.07,13.07,13.07
2023-02-01,13.17,13.17,13.17
2023-02-02,13.21,13.21,13.21
2023-02-03,13.15,13.15,13.15
2023-02-06,12.88,12.88,12.88
2023-02-07,12.9,12.9,12.9
2023-02-08,12.98,12.98,12.98
2023-02-09,13.05,13.05,13.05
2023-02-10,12.9,12.9,12.9
2023-02-13,12.86,12.86,12.86
