date,bid,offer,price
2022-06-23,11.36,11.36,11.36
2022-06-24,11.35,11.35,11.35
2022-06-27,11.31,11.31,11.31
2022-06-28,11.27,11.27,11.27
2022-06-29,11.3,11.3,11.3
2022-06-30,11.37,11.37,11.37
2022-07-04,11.4,11.4,11.4
2022-07-05,11.4,11.4,11.4
2022-07-06,11.36,11.36,11.36
2022-07-07,11.31,11.31,11.31
2022-07-08,11.28,11.28,11.28
2022-07-11,11.28,11.28,11.28
2022-07-12,11.32,11.32,11.32
2022-07-13,11.34,11.34,11.34
2022-07-14,11.28,11.28,11.28
2022-07-15,11.32,11.32,11.32
2022-07-18,11.32,11.32,11.32
2022-07-19,11.3,11.3,11.3
2022-07-20,11.3,11.3,11.3
2022-07-21,11.34,11.34,11.34
2022-07-22,11.45,11.45,11.45
2022-07-25,11.44,11.44,11.44
2022-07-26,11.44,11.44,11.44
2022-07-27,11.42,11.42,11.42
2022-07-28,11.51,11.51,11.51
2022-07-29,11.56,11.56,11.56
2022-08-01,11.63,11.63,11.63
2022-08-02,11.56,11.56,11.56
2022-08-03,11.52,11.52,11.52
2022-08-04,11.56,11.56,11.56
2022-08-05,11.47,11.47,11.47
2022-08-08,11.51,11.51,11.51
2022-08-09,11.5,11.5,11.5
2022-08-10,11.55,11.55,11.55
2022-08-11,11.49,11.49,11.49
2022-08-12,11.46,11.46,11.46
2022-08-15,11.49,11.49,11.49
2022-08-16,11.46,11.46,11.46
2022-08-17,11.39,11.39,11.39
2022-08-18,11.39,11.39,11.39
2022-08-19,11.29,11.29,11.29
2022-08-22,11.24,11.24,11.24
2022-08-23,11.24,11.24,11.24
2022-08-24,11.2,11.2,11.2
2022-08-25,11.23,11.23,11.23
2022-08-26,11.23,11.23,11.23
2022-08-29,11.16,11.16,11.16
2022-08-30,11.16,11.16,11.16
2022-08-31,11.15,11.15,11.15
2022-09-01,11.07,11.07,11.07
2022-09-02,11.11,11.11,11.11
2022-09-05,11.07,11.07,11.07
2022-09-06,11.0,11.0,11.0
2022-09-07,11.03,11.03,11.03
2022-09-08,11.0,11.0,11.0
2022-09-09,11.04,11.04,11.04
2022-09-13,10.99,10.99,10.99
2022-09-14,10.99,10.99,10.99
2022-09-15,10.96,10.96,10.96
2022-09-16,10.97,10.97,10.97
2022-09-19,10.94,10.94,10.94
2022-09-20,10.89,10.89,10.89
2022-09-21,10.87,10.87,10.87
2022-09-22,10.8,10.8,10.8
2022-09-23,10.74,10.74,10.74
2022-09-26,10.62,10.62,10.62
2022-09-27,10.57,10.57,10.57
2022-09-28,10.65,10.65,10.65
2022-09-29,10.66,10.66,10.66
2022-09-30,10.67,10.67,10.67
2022-10-03,10.77,10.77,10.77
2022-10-05,10.73,10.73,10.73
2022-10-06,10.68,10.68,10.68
2022-10-07,10.62,10.62,10.62
2022-10-10,10.58,10.58,10.58
2022-10-11,10.56,10.56,10.56
2022-10-12,10.55,10.55,10.55
2022-10-13,10.54,10.54,10.54
2022-10-14,10.5,10.5,10.5
2022-10-17,10.54,10.54,10.54
2022-10-18,10.54,10.54,10.54
2022-10-19,10.49,10.49,10.49
2022-10-20,10.46,10.46,10.46
2022-10-21,10.43,10.43,10.43
2022-10-24,10.47,10.47,10.47
2022-10-25,10.56,10.56,10.56
2022-10-26,10.64,10.64,10.64
