date,bid,offer,price
2020-09-03,27.55,27.55,27.55
2020-09-04,26.53,26.53,26.53
2020-09-07,26.49,26.49,26.49
2020-09-08,26.29,26.29,26.29
2020-09-09,25.92,25.92,25.92
2020-09-10,25.94,25.94,25.94
2020-09-11,25.71,25.71,25.71
2020-09-14,26.13,26.13,26.13
2020-09-15,26.07,26.07,26.07
2020-09-16,26.32,26.32,26.32
2020-09-17,25.81,25.81,25.81
2020-09-18,25.87,25.87,25.87
2020-09-21,25.16,25.16,25.16
2020-09-22,25.18,25.18,25.18
2020-09-23,25.63,25.63,25.63
2020-09-24,24.93,24.93,24.93
2020-09-25,25.13,25.13,25.13
2020-09-28,25.74,25.74,25.74
2020-09-29,25.85,25.85,25.85
2020-09-30,25.95,25.95,25.95
2020-10-05,26.01,26.01,26.01
2020-10-06,26.38,26.38,26.38
2020-10-07,26.1,26.1,26.1
2020-10-08,26.51,26.51,26.51
2020-10-09,26.75,26.75,26.75
2020-10-12,27.02,27.02,27.02
2020-10-14,27.3,27.3,27.3
2020-10-15,26.89,26.89,26.89
2020-10-16,27.0,27.0,27.0
2020-10-19,26.86,26.86,26.86
2020-10-20,26.53,26.53,26.53
2020-10-21,26.78,26.78,26.78
2020-10-22,26.57,26.57,26.57
2020-10-23,26.66,26.66,26.66
2020-10-27,26.32,26.32,26.32
2020-10-28,25.85,25.85,25.85
2020-10-29,25.26,25.26,25.26
2020-10-30,25.48,25.48,25.48
2020-11-02,25.65,25.65,25.65
2020-11-03,26.09,26.09,26.09
2020-11-04,26.1,26.1,26.1
2020-11-05,27.23,27.23,27.23
2020-11-06,27.18,27.18,27.18
2020-11-09,28.03,28.03,28.03
2020-11-10,27.44,27.44,27.44
2020-11-11,27.34,27.34,27.34
2020-11-12,27.61,27.61,27.61
2020-11-13,27.42,27.42,27.42
2020-11-16,28.02,28.02,28.02
2020-11-17,28.05,28.05,28.05
2020-11-18,27.97,27.97,27.97
2020-11-19,27.59,27.59,27.59
2020-11-20,27.74,27.74,27.74
2020-11-23,27.44,27.44,27.44
2020-11-24,27.82,27.82,27.82
2020-11-25,28.24,28.24,28.24
2020-11-26,28.06,28.06,28.06
2020-11-27,28.19,28.19,28.19
2020-11-30,28.18,28.18,28.18
2020-12-01,28.19,28.19,28.19
2020-12-02,28.34,28.34,28.34
2020-12-03,28.54,28.54,28.54
2020-12-04,28.46,28.46,28.46
2020-12-07,28.77,28.77,28.77
2020-12-08,28.71,28.71,28.71
2020-12-09,28.55,28.55,28.55
2020-12-10,28.46,28.46,28.46
2020-12-11,28.47,28.47,28.47
2020-12-14,28.22,28.22,28.22
2020-12-15,28.37,28.37,28.37
2020-12-16,28.61,28.61,28.61
2020-12-17,28.69,28.69,28.69
2020-12-18,28.77,28.77,28.77
2020-12-21,28.38,28.38,28.38
2020-12-22,28.48,28.48,28.48
2020-12-23,28.8,28.8,28.8
2020-12-24,28.54,28.54,28.54
2020-12-28,28.4,28.4,28.4
2020-12-29,28.97,28.97,28.97
2020-12-30,28.91,28.91,28.91
2020-12-31,29.03,29.03,29.03
2021-01-04,28.9,28.9,28.9
2021-01-05,28.74,28.74,28.74
2021-01-06,28.72,28.72,28.72
2021-01-07,29.1,29.1,29.1
2021-01-08,29.55,29.55,29.55
2021-01-11,29.67,29.67,29.67
2021-01-12,29.57,29.57,29.57
2021-01-13,29.44,29.44,29.44
2021-01-14,29.61,29.61,29.61
2021-01-15,29.32,29.32,29.32
2021-01-18,29.3,29.3,29.3
2021-01-19,29.28,29.28,29.28
2021-01-20,29.45,29.45,29.45
2021-01-21,29.91,29.91,29.91
2021-01-22,29.91,29.91,29.91
2021-01-25,29.79,29.79,29.79
2021-01-26,30.04,30.04,30.04
2021-01-27,29.76,29.76,29.76
2021-01-28,29.28,29.28,29.28
2021-01-29,29.38,29.38,29.38
2021-02-01,28.77,28.77,28.77
2021-02-02,29.28,29.28,29.28
2021-02-03,29.69,29.69,29.69
2021-02-04,29.92,29.92,29.92
2021-02-05,30.13,30.13,30.13
2021-02-08,30.27,30.27,30.27
2021-02-09,30.38,30.38,30.38
2021-02-10,30.37,30.37,30.37
2021-02-11,30.32,30.32,30.32
2021-02-16,30.57,30.57,30.57
2021-02-17,30.5,30.5,30.5
2021-02-18,30.51,30.51,30.51
2021-02-19,30.41,30.41,30.41
2021-02-22,30.34,30.34,30.34
2021-02-23,30.13,30.13,30.13
2021-02-24,30.11,30.11,30.11
2021-02-25,30.37,30.37,30.37
2021-02-26,29.81,29.81,29.81
2021-03-01,29.67,29.67,29.67
2021-03-02,30.31,30.31,30.31
2021-03-03,30.04,30.04,30.04
2021-03-04,29.7,29.7,29.7
2021-03-05,29.35,29.35,29.35
2021-03-08,29.81,29.81,29.81
2021-03-09,30.07,30.07,30.07
2021-03-10,30.2,30.2,30.2
2021-03-11,30.33,30.33,30.33
2021-03-12,30.61,30.61,30.61
2021-03-15,30.56,30.56,30.56
2021-03-16,30.88,30.88,30.88
2021-03-17,30.77,30.77,30.77
2021-03-18,30.76,30.76,30.76
2021-03-19,30.37,30.37,30.37
2021-03-22,30.4,30.4,30.4
2021-03-23,30.64,30.64,30.64
2021-03-24,30.4,30.4,30.4
2021-03-25,30.3,30.3,30.3
2021-03-26,30.52,30.52,30.52
2021-03-29,30.76,30.76,30.76
2021-03-30,30.8,30.8,30.8
2021-03-31,30.89,30.89,30.89
2021-04-01,31.09,31.09,31.09
2021-04-07,31.72,31.72,31.72
2021-04-08,31.75,31.75,31.75
2021-04-09,31.98,31.98,31.98
2021-04-12,32.08,32.08,32.08
2021-04-13,32.13,32.13,32.13
2021-04-14,32.22,32.22,32.22
2021-04-15,32.16,32.16,32.16
2021-04-16,32.51,32.51,32.51
2021-04-19,32.65,32.65,32.65
2021-04-20,32.29,32.29,32.29
2021-04-21,32.16,32.16,32.16
2021-04-22,32.3,32.3,32.3
2021-04-23,32.1,32.1,32.1
2021-04-26,32.5,32.5,32.5
2021-04-27,32.58,32.58,32.58
2021-04-28,32.65,32.65,32.65
2021-04-29,32.59,32.59,32.59
2021-04-30,32.57,32.57,32.57
2021-05-03,32.75,32.75,32.75
2021-05-04,32.57,32.57,32.57
2021-05-05,32.41,32.41,32.41
2021-05-06,32.41,32.41,32.41
2021-05-07,32.85,32.85,32.85
2021-05-10,32.93,32.93,32.93
2021-05-11,32.56,32.56,32.56
2021-05-12,32.06,32.06,32.06
2021-05-13,31.65,31.65,31.65
2021-05-14,32.1,32.1,32.1
2021-05-17,32.5,32.5,32.5
2021-05-18,32.4,32.4,32.4
2021-05-20,32.13,32.13,32.13
2021-05-21,32.26,32.26,32.26
2021-05-24,32.45,32.45,32.45
2021-05-25,32.57,32.57,32.57
2021-05-26,32.47,32.47,32.47
2021-05-27,32.75,32.75,32.75
2021-05-28,32.69,32.69,32.69
2021-05-31,32.76,32.76,32.76
2021-06-01,32.69,32.69,32.69
2021-06-02,32.74,32.74,32.74
2021-06-03,32.55,32.55,32.55
2021-06-04,32.73,32.73,32.73
2021-06-07,32.91,32.91,32.91
2021-06-08,32.87,32.87,32.87
2021-06-09,32.76,32.76,32.76
2021-06-10,32.92,32.92,32.92
2021-06-11,32.89,32.89,32.89
2021-06-15,33.08,33.08,33.08
2021-06-16,32.97,32.97,32.97
2021-06-17,32.86,32.86,32.86
2021-06-18,32.58,32.58,32.58
2021-06-21,32.54,32.54,32.54
2021-06-22,32.96,32.96,32.96
2021-06-23,33.03,33.03,33.03
2021-06-24,32.88,32.88,32.88
2021-06-25,33.21,33.21,33.21
2021-06-28,33.24,33.24,33.24
2021-06-29,33.35,33.35,33.35
2021-06-30,33.27,33.27,33.27
2021-07-02,33.73,33.73,33.73
2021-07-05,33.81,33.81,33.81
2021-07-06,33.76,33.76,33.76
2021-07-07,33.7,33.7,33.7
2021-07-08,33.45,33.45,33.45
2021-07-09,33.72,33.72,33.72
2021-07-12,34.08,34.08,34.08
2021-07-13,34.03,34.03,34.03
2021-07-14,33.99,33.99,33.99
2021-07-15,34.0,34.0,34.0
2021-07-16,33.87,33.87,33.87
2021-07-19,33.49,33.49,33.49
2021-07-20,33.22,33.22,33.22
2021-07-21,33.85,33.85,33.85
2021-07-22,33.93,33.93,33.93
2021-07-23,34.08,34.08,34.08
2021-07-26,34.39,34.39,34.39
2021-07-27,34.58,34.58,34.58
2021-07-28,34.24,34.24,34.24
2021-07-29,34.31,34.31,34.31
2021-07-30,34.19,34.19,34.19
2021-08-02,34.21,34.21,34.21
2021-08-03,34.12,34.12,34.12
2021-08-04,34.38,34.38,34.38
2021-08-05,34.31,34.31,34.31
2021-08-06,34.38,34.38,34.38
2021-08-09,34.45,34.45,34.45
2021-08-10,34.47,34.47,34.47
2021-08-11,34.64,34.64,34.64
2021-08-12,34.6,34.6,34.6
2021-08-13,34.86,34.86,34.86
2021-08-16,34.8,34.8,34.8
2021-08-17,34.71,34.71,34.71
2021-08-18,34.63,34.63,34.63
2021-08-19,34.22,34.22,34.22
2021-08-20,34.37,34.37,34.37
2021-08-23,34.78,34.78,34.78
2021-08-24,34.94,34.94,34.94
2021-08-25,34.97,34.97,34.97
2021-08-26,34.94,34.94,34.94
2021-08-27,34.97,34.97,34.97
2021-08-30,35.03,35.03,35.03
2021-08-31,35.21,35.21,35.21
2021-09-01,35.23,35.23,35.23
2021-09-02,35.29,35.29,35.29
2021-09-03,35.4,35.4,35.4
2021-09-06,35.26,35.26,35.26
2021-09-07,35.25,35.25,35.25
2021-09-08,35.07,35.07,35.07
2021-09-09,35.14,35.14,35.14
2021-09-10,34.89,34.89,34.89
2021-09-13,34.79,34.79,34.79
2021-09-14,34.72,34.72,34.72
2021-09-15,34.68,34.68,34.68
2021-09-16,34.8,34.8,34.8
2021-09-17,34.65,34.65,34.65
2021-09-20,33.97,33.97,33.97
2021-09-21,33.87,33.87,33.87
2021-09-23,34.42,34.42,34.42
2021-09-24,34.59,34.59,34.59
2021-09-27,34.69,34.69,34.69
2021-09-28,34.31,34.31,34.31
2021-09-29,33.76,33.76,33.76
2021-09-30,33.99,33.99,33.99
2021-10-04,33.88,33.88,33.88
2021-10-05,33.54,33.54,33.54
2021-10-06,33.51,33.51,33.51
2021-10-07,34.07,34.07,34.07
2021-10-08,34.29,34.29,34.29
2021-10-11,34.15,34.15,34.15
2021-10-12,33.92,33.92,33.92
2021-10-15,34.68,34.68,34.68
